"","x","y","z"
"1",0.562915342642899,-1.99128402394896,-0.350410733578039
"2",0.0834885690735383,-1.25739598690793,-0.861557167262502
"3",-0.25567148278117,-0.605792196145902,-0.302485153368179
"4",0.819022780092322,0.212570969783656,1.03189564725945
"5",-0.233686168887442,-0.2731726966311,-0.029435951078496
"6",0.448171515427764,1.46202519610833,1.44841567986677
"7",-0.667183964225985,-0.431131826070931,0.255493457589042
"8",0.524330820696105,-2.02921367261055,-0.361657617512661
"9",-0.0355454579271575,-0.137965921020739,-0.082546542934575
"10",-0.282051278095429,-1.24585941685582,-0.657967850744499
"11",-0.151951660702347,1.68437896041206,1.12936599715252
"12",1.14201506873142,-1.38518593039586,0.171934333328032
"13",-0.422680718645197,0.359114502635045,0.773684557270781
"14",-1.0923554003303,1.0454803410682,1.95295027628452
"15",-0.468449087823385,-0.340278255291744,0.130598976544763
"16",0.74873668920834,-0.917925889829475,-0.0339523049151965
"17",0.677076729632474,2.00326662542096,1.57852787768213
"18",0.500044588367189,0.0290947361705381,0.527989451990302
"19",0.238643820759681,-0.865166916753995,-0.509440092083746
"20",-1.05914632786056,-0.0629681185387531,1.00315143518705
"21",0.00254420500321887,-1.10569792448406,-0.889531862674047
"22",-1.12725381949142,1.14998018162483,2.04309326937085
"23",-0.295898239006569,-0.467632060142084,-0.155541367383054
"24",0.0350978788516703,0.396439363050306,0.422635527105813
"25",-0.226257382393894,-0.462535695941041,-0.217471669482833
"26",0.934214095062142,-0.463675553722263,0.475826333501721
"27",-1.02847073710012,0.509280187328678,1.51992749426605
"28",0.165858380060149,-2.14358790667586,-0.672323128933434
"29",-1.25806433608974,-0.279744586452549,0.965562165992282
"30",0.194120940403426,0.178717662072014,0.355873697247017
"31",1.96431536326102,-1.44225739751519,0.967223731013578
"32",1.15278846432736,1.23955318836726,2.10532852863476
"33",1.30821004762106,-1.4737779314918,0.328853392609974
"34",2.81424122078546,0.610646913761907,3.35883361162318
"35",0.299264578236784,-0.351130899406604,-0.033818504103578
"36",-0.251486946976402,0.181016704560839,0.435110289025161
"37",0.621091253809162,-0.85376943844404,-0.148855289673966
"38",-0.154186132041484,0.406866137750321,0.567617977702262
"39",-0.160930202553248,-0.358884997489591,-0.178508183016387
"40",-1.52486471409954,0.3614649929431,1.88858013478893
"41",-2.26561528245816,-1.24346781934382,1.30107137157536
"42",1.22983768263998,-0.155011051932272,1.05622235938116
"43",1.75735640948052,-1.20483673489289,0.818394795886636
"44",-0.586240971805087,0.831645272224476,1.33973108902857
"45",-1.71252399182718,0.599665853161326,2.28583230677866
"46",-1.28187591523858,1.04381724354562,2.14437895328785
"47",-1.02747179767135,0.459199070252475,1.46877561937303
"48",0.675580051118228,-0.27373022724791,0.424565102523369
"49",-0.725614235522642,-0.387108757755711,0.345480697472438
"50",-1.22877756664633,0.415166376540416,1.63931648993059
"51",0.591514572054466,-0.894255222907006,-0.186401077778832
"52",-0.169386460293477,-1.04742579881937,-0.695737669147501
"53",1.45511474532422,0.922710191828312,2.24378229549102
"54",-1.26509172538244,0.210322262956757,1.47715184012821
"55",0.215344110438945,-1.24053128921076,-0.740517586200454
"56",0.273238414337729,-1.18000806155759,-0.655573082687591
"57",2.40448453637886,0.0041454489212304,2.39139523302575
"58",-1.79184218040171,0.0685643849471766,1.84756051848385
"59",0.883175813112696,1.56040892151366,1.87170949804342
"60",-0.749618561847925,1.50912964400574,1.75321384950832
"61",0.112468770195364,-1.39538002169385,-0.887519767579779
"62",-0.536455017539396,-1.00978842994186,-0.306958924024257
"63",0.505003490826207,2.11247491938698,1.35518815743221
"64",0.789104669095449,-0.185274249496608,0.607181722591787
"65",0.209975870366551,0.0473620377895195,0.263225169884861
"66",0.376999878117225,0.168090984817581,0.523943434203772
"67",0.396202637429412,-0.308736481911048,0.1029390731865
"68",1.78526925231663,-0.941677128524194,0.973862419361667
"69",-0.862626967042805,-0.434120885576671,0.438010499668078
"70",-0.0276109015863093,0.394004748592803,0.417459367091485
"71",-1.20439803053825,0.0545855056726233,1.26685363113011
"72",-0.744920961148423,0.732355094473487,1.39729525140414
"73",0.927519827330429,0.33994847849072,1.26804980984258
"74",0.233144752198283,-0.744371444348211,-0.439343149998349
"75",1.24993094161354,-1.39995370015622,0.273644282945375
"76",-0.681768987045852,-1.0552306205058,-0.182321874786311
"77",1.68321067636063,1.84168069070616,2.64790773062925
"78",-1.03563938122119,1.30886405371425,2.00902353654886
"79",1.54026491892433,0.829334014818139,2.28010011480081
"80",-0.211759566928063,1.52879233896472,1.21369319897371
"81",-0.43022722035601,0.297199813192008,0.730874578468589
"82",-0.746592436113452,0.632212075050655,1.32478246788759
"83",-1.03474053004885,0.841607954308887,1.78911096991707
"84",0.810748847709759,-1.26443503230526,-0.139429106155691
"85",-1.50179645596919,-0.821670377931332,0.785074933995921
"86",-0.030392033878983,-0.70857267117998,-0.629361689990594
"87",0.377278351316807,-0.362271102187332,0.00129771454940984
"88",-1.09899014898142,-1.29799892098229,0.129834032167664
"89",0.236696212777699,-0.0637888974628194,0.157057248022269
