"","x","y","z"
"1",0.347473384755601,0.412234865673077,1.99030780889114
"2",0.978777008113481,1.78541486247234,0.703702355735402
"3",1.93554734894551,0.483740718092453,1.17137095242147
"4",1.03779417719255,0.95695318902065,1.94298951416063
"5",1.36859056572813,1.73550487654489,1.23358492586726
"6",1.91240745300881,1.04735100678074,1.49968999798628
"7",1.42526709585984,1.30271407194378,1.93132317073192
"8",1.63478801072782,1.73607324596545,1.54666519600893
"9",1.91344523740142,1.34056225076015,1.70325365857687
"10",1.63358139109163,1.50216686678822,1.9254013121786
"11",1.7548818632854,1.72818055021047,1.71939189265472
"12",1.91666831222705,1.51092352370701,1.81173377999961
"13",1.74022030120113,1.62108183509511,1.92227741901086
"14",1.82456800798113,1.71439878214878,1.79414219556698
"15",1.89310590518026,1.59838478332255,1.87238059045703
"16",1.82466269896144,1.65845101968137,1.92181640274733
"17",1.85580608376422,1.73356193218347,1.83990908907317
"18",1.90755855062394,1.65635308664068,1.89269541017649
"19",1.86835651988043,1.69269632588603,1.92437207490081
"20",1.88430648372244,1.71210754317114,1.88641726731791
"21",1.8835604199184,1.68836423118853,1.9098299895344
"22",1.88356995838688,1.71222270720724,1.91099950954891
"23",1.88260901541303,1.71944736043545,1.91108320743066
"24",1.89976786511875,1.70485703596208,1.90591579532571
"25",1.90829693607965,1.70672208316328,1.89172306004112
"26",1.89800847828821,1.70274803571939,1.92688966871851
"27",1.89905849091498,1.72690861631492,1.92298579141678
"28",1.89265295534796,1.72235100290598,1.91380403598606
"29",1.89674694094525,1.70124828056123,1.92750304167225
"30",1.87968100418913,1.70691165032235,1.92507436999335
"31",1.90486285448853,1.72762030752841,1.90520509245619
"32",1.8938161802185,1.69662027456737,1.92491678004793
"33",1.8876075963176,1.71771623694142,1.93235827599856
"34",1.90114620926978,1.7188595854395,1.90762608739651
"35",1.90525737521885,1.69652465352942,1.91127611958442
"36",1.89168970152749,1.71476975445462,1.93735232443902
"37",1.88993251297777,1.75072327227451,1.91594879490423
"38",1.93645708476392,1.7350888938319,1.91882805306729
"39",1.92027054447983,1.72443158284607,1.95593284403526
"40",1.89939806472617,1.77818826465651,1.93759198422838
"41",1.95296117257602,1.73672804096656,1.90138082340722
"42",1.89817893292214,1.69807242187914,1.97181615694855
"43",1.90685816583894,1.77702471279428,1.90908389529865
"44",1.9376198005269,1.7215680948076,1.92737784722996
"45",1.89447852075309,1.73012591441314,1.9527625911016
"46",1.90235613330925,1.76043145662708,1.93247326249673
"47",1.94673020610815,1.72019450691923,1.91829480774967
"48",1.90068529562578,1.70255949450332,1.9520228284164
"49",1.8889199888876,1.73933681167827,1.92923221875329
"50",1.90981970090348,1.73070093486247,1.91649965356482
"51",1.90432810853378,1.73195297362411,1.92102487623305
"52",1.89407125682721,1.71356840942286,1.93914925920277
"53",1.91204967847608,1.74298270208547,1.91319049800763
"54",1.90115427384619,1.70244343659781,1.93012362729134
"55",1.89009311817838,1.73662276020161,1.92846015145702
"56",1.90082614876257,1.73379271985125,1.90765898181076
"57",1.91464196957577,1.7167706977945,1.93330782798332
"58",1.92068416127608,1.74262557557928,1.9251497235498
"59",1.93379111533199,1.71468361064228,1.94694507070491
"60",1.89823911873084,1.75403282819329,1.96010808653796
"61",1.92744970252433,1.76741739237283,1.91266291402537
"62",1.93387354424578,1.71857326802327,1.93409124148972
"63",1.89895590035284,1.73646468722187,1.92922707142879
"64",1.91452933055454,1.73229877581725,1.91147503210934
"65",1.9204498283291,1.70849017270631,1.93294767044573
"66",1.89480231644631,1.73769102452665,1.95203948243028
"67",1.91938219161442,1.76279442804163,1.9119487128133
"68",1.93142343722171,1.71811178828312,1.93509609352962
"69",1.93183229619921,1.73853565433316,1.95980265690186
"70",1.92065402055863,1.75461340053078,1.94408434531446
"71",1.92291006706864,1.75527079975056,1.93045625798041
"72",1.90740362062545,1.72912381225062,1.95923643638215
"73",1.90679252797984,1.75839769863456,1.90679608283357
"74",1.93077834490975,1.72456645162515,1.91499549729907
"75",1.90710508774194,1.71237216352073,1.97807183779657
"76",1.9025519681775,1.77057908322962,1.93650755870652
"77",1.95787339505962,1.73430416816624,1.92781351969267
"78",1.89751507631944,1.73137686454509,1.99544606900549
"79",1.90243081513022,1.77658151828602,1.91514896213715
"80",1.94425973065522,1.72571467495483,1.9298666263114
"81",1.91510615690649,1.7412635958224,1.94380686160173
"82",1.91985396683067,1.75955488767079,1.9309190307128
"83",1.92051679053512,1.72376012259223,1.96665672071707
"84",1.90740340178495,1.76514711937386,1.95731492839765
"85",1.94362706014303,1.76769222626567,1.93108193851164
"86",1.92896765569037,1.72122894044681,1.96897208490156
"87",1.92268097229816,1.75562125700912,1.93663991061277
"88",1.91133746312835,1.7497866891044,1.94565428415122
"89",1.91768099364807,1.73284908464193,1.93990976595102
"90",1.90811799437377,1.74365368837482,1.95510697309966
"91",1.92753211054455,1.75104643587083,1.93337705108027
"92",1.92137869285719,1.73887426252673,1.9478517487051
"93",1.90385871782613,1.77282236813354,1.93161573176369
"94",1.92491356858268,1.73737324909059,1.93148090599161
"95",1.92623720551657,1.73708627489926,1.94431654152722
"96",1.92025968313231,1.75324961047113,1.92105844096214
"97",1.90237572106244,1.71429013980983,1.93641706322021
"98",1.90024574023051,1.73894217986162,1.92410250543848
"99",1.91396120603109,1.73470539856312,1.91864768909173
"100",1.92322163723132,1.7194909169497,1.94360949065687
