"","x","y","z"
"1",1.26135083975021,-0.974372442301091,-0.870602248607545
"2",-0.00419157158161729,-1.0977979754916,1.44828816879976
"3",-0.105531747700743,1.11712641571543,0.189355510130336
"4",1.29640481773792,-0.0322850023563235,0.348199012030006
"5",0.727054106632414,0.154248216497187,1.32446748949377
"6",0.754005579453475,1.00159830732189,0.785775048822512
"7",1.52999425091305,0.705245938353668,0.958269591137313
"8",1.12991960449986,0.836324173175351,1.55695249446861
"9",1.29690644661933,1.47741118031272,1.29615712806707
"10",1.85493163699085,0.954638805293646,1.4879758559217
"11",1.35381041176817,1.45370506287408,1.80879205680621
"12",1.80473743178737,1.68050243446899,1.4972982738085
"13",1.8381126325396,1.18263913239825,1.84581378686885
"14",1.41774736681714,1.54297144808782,1.83790818889428
"15",1.83151114260207,1.74870043667381,1.50266935901791
"16",1.84553339032975,1.19083212624808,2.05445553974708
"17",1.4719380422041,1.78035438748094,2.11067157879586
"18",2.11597886514354,1.94022170904382,1.68227855968994
"19",2.02055188697684,1.3185378020373,1.98136950103093
"20",1.53517805981159,1.94952033208693,2.00920424530338
"21",2.1188518216346,1.84805316851619,1.59003071880085
"22",2.17125954021415,1.28178956315965,2.20585403262992
"23",1.55566254565206,2.06503999071056,2.0930516900581
"24",2.18386978785824,1.98863453425843,1.52912354811678
"25",2.09698423610231,1.20439746790176,2.20968849696883
"26",1.62652316664397,2.1528271440482,2.09859874265911
"27",2.35475578229181,1.96136515110764,1.67517022582923
"28",2.20051930200781,1.53622772042265,2.1552329547642
"29",1.69000271110317,1.93840393515658,2.21791517538558
"30",1.97039407526521,1.91280255709105,1.6017472881568
"31",2.18521760869414,1.39784212071402,1.98300838652246
"32",1.65044794041623,1.66718615653639,2.11925601013093
"33",1.67792725665181,1.80921733384454,1.56252137261877
"34",1.94645424795463,1.37890428978391,1.72356050908699
"35",1.5666734806621,1.75541798160871,1.8742332052975
"36",1.86047364050847,1.54420527424407,1.55842499919792
"37",1.82809582435297,1.32487181917047,1.95346246438754
"38",1.72696438595807,1.8192964658996,1.9299934931455
"39",1.91508672543958,1.59075284337805,1.8841753959996
"40",1.85675593300469,1.90783037500819,1.84585702329021
"41",2.16481749966394,1.59352480562888,1.87474715726895
"42",1.9916366015467,1.66451784987356,2.20592334750083
"43",1.80467639807589,1.97261064473491,1.83248459220532
"44",2.14816311653986,1.83366352633371,1.7796989464857
"45",2.0595917111511,1.63139078093977,1.94121859231568
"46",1.77802618087059,1.86880657318643,1.94492796625436
"47",2.06014535734209,1.83829198897811,1.90393903062942
"48",1.97721640742797,1.79249977333268,2.10190948865573
"49",1.93039325356263,1.79535105967655,2.05060297868115
"50",2.02420832675467,2.00354970529736,1.98563434004405
"51",2.13547553445389,1.84537676978539,2.04846481704289
"52",1.88870630522186,1.83988243021268,1.95428549198626
"53",1.97350952344896,1.66619894253123,1.98713182335196
"54",1.69250038444561,1.85538487592469,1.84375465651731
"55",1.97246914676622,1.68925155382045,1.77929344077094
"56",1.88422963395892,1.48994759962682,2.10701463931736
"57",1.58674678762098,1.8182921847003,1.87457391424899
"58",1.92796557218519,1.62783100365455,1.66456371612726
"59",1.77662784481423,1.4773684420892,1.88002083848328
"60",1.6826550755268,1.60624612582534,1.80928057710607
"61",1.72892705235586,1.50278521376507,1.96075049681836
"62",1.74559438507574,1.7826550337434,1.7119327634086
"63",1.79357579524585,1.56991211944194,1.79267322802301
"64",1.69284664575567,1.75600212177098,1.81741214363325
"65",1.88530477721891,1.53453024922254,1.82443212212667
"66",1.78056137323951,1.70323235221817,1.82414859090189
"67",2.08938250321035,1.64752419613042,1.75497475633345
"68",1.99102274204267,1.65656297563989,2.23420318220262
"69",1.60361298991316,1.96600051695303,1.91082149913895
"70",2.06266605378825,1.77595088081377,1.66697337894759
"71",2.01470597076454,1.34001042235874,1.9806493018323
"72",1.65202375729318,1.99681016603111,2.02701839861018
"73",1.95754687222339,1.8954007814731,1.76685236965936
"74",2.15255687038619,1.64399892716368,2.01967532048369
"75",1.6958497536065,1.85304569333062,2.02767042954614
"76",2.13933375939662,1.79782210266818,1.72726401053155
"77",2.03743588412118,1.4465418275429,1.96128096224586
"78",1.8613239226641,1.74721549786191,2.00985220259142
"79",1.91263021812244,1.90507305847723,2.07829066570286
"80",1.97057135250706,1.97134343296988,2.17292173632138
"81",2.17054381356021,1.92171308150609,1.90430607073512
"82",2.21667635379037,1.77421125019036,1.94915916570677
"83",1.98981446608393,1.88558218101486,2.07450808335385
"84",2.02756482919097,1.77337751705109,1.88887876053246
"85",1.99040483599773,1.59444935818853,2.00962031370421
"86",1.79792851554448,1.86065698418697,1.93934776625658
"87",2.06001878430536,1.82911142353215,1.88932509384269
"88",2.04047322611471,1.75162024286273,2.30967195987685
"89",1.9420323023926,2.06762019469715,2.21926965414742
"90",2.17611669507828,1.98217483777117,1.85901883802469
"91",1.82071799511678,1.75257311893885,2.2002608860795
"92",1.89631310069447,1.91714799388552,1.94649954528769
"93",2.08209659485604,1.71260774236809,1.94117199786499
"94",1.67594670824174,1.84138719571678,2.08067897468955
"95",2.02486415269078,1.87468446392387,1.86494419825181
"96",2.11940102266467,1.70771613953145,1.93746639664529
"97",1.94195088389322,1.74409269135226,2.11080394399686
"98",1.89305112702889,1.87508055382885,1.87798939221476
"99",2.15872176789681,1.76749210436754,1.92982077805679
"100",2.13295018894256,1.71617685227864,1.95388981702249
