"","x","y","z"
"1",0.535165012379822,-0.618598162924294,1.58373011655628
"2",0.465737227792911,1.33862741222187,0.891434654080381
"3",1.22144250100448,0.851310182931859,0.779157228675481
"4",1.16568092960729,0.486519438376417,1.59719987141749
"5",0.812075657492414,1.26595933094563,1.26944179157451
"6",1.41381546970369,1.26337664829769,1.05247474531305
"7",1.37094809178441,0.986797203311538,1.52939210134213
"8",1.58961995879792,1.65682463174677,1.59141965416752
"9",2.06612106073813,1.26083676362485,1.52473094884542
"10",1.48420382138983,1.47094535954513,2.37439523464578
"11",1.78111495114945,2.1741215842633,1.49572120139662
"12",2.62235561174035,1.2159448314755,1.65336206418917
"13",1.99368508588671,1.32511112707747,2.83186264805323
"14",1.93203707395629,2.68803163882928,1.85699315870493
"15",2.40549957781956,1.43307986112825,2.05885992630922
"16",2.10267612295465,1.73500080825763,2.16174128656416
"17",1.98038719755515,1.85531627911495,2.26918621730242
"18",2.21776993402078,1.96871936717355,2.10993275394185
"19",1.94178904890752,1.85799940118329,2.15587340951897
"20",2.21723946452033,1.81301847626633,1.55584900251114
"21",1.88695373054187,1.50213632059719,2.08333476765009
"22",1.92303347311598,1.70851135192218,2.3016124335632
"23",1.89342152927282,2.09063426554754,2.29991871388178
"24",2.05373279284077,2.22675800051429,1.63483434878865
"25",2.07969647818434,1.37202752781556,2.14171421616604
"26",1.92810928451836,1.68768376224212,2.27854366115793
"27",1.97206722655282,1.89234026651749,1.78660435849238
"28",1.76073401246126,1.41971724242308,1.93766256872231
"29",1.78432823844901,2.14271514128546,1.99104641336173
"30",2.05112044651107,1.70516157536163,1.99690315529803
"31",1.71591573685336,1.60755413791645,2.28938363641549
"32",2.17693098549728,1.77204176068653,1.72613371256125
"33",1.9209927417618,1.37064352994769,2.18306569671122
"34",1.65626947607937,1.65752795162784,1.9293858461618
"35",1.49940766946623,2.15303429108565,1.43305838319537
"36",2.26187066074536,1.76366353699138,1.51495973192844
"37",1.58387406607009,1.28110269684387,2.06461442921719
"38",1.6510346845758,2.08340790343748,1.67681936557472
"39",2.24285673012301,1.3514671222668,1.92512301245984
"40",1.49750377782171,1.7750718300219,2.38099705309864
"41",2.46816680033243,2.34556889370052,1.47816650305907
"42",2.48024421786076,1.38023972439369,2.39197789916709
"43",1.56028534729903,2.05990414212372,2.17278017938529
"44",2.03320852389681,1.96481156349768,1.94221100725141
"45",2.4071892737858,1.8345104106871,2.01944273319645
"46",1.90571382781192,1.92962940484334,2.49750795693437
"47",2.0229680709838,2.36489751369192,1.99035673210841
"48",2.27524299293229,1.89938828727603,1.91557946490125
"49",2.23225344632354,1.05210608692676,2.014418927008
"50",1.10240799883851,1.88963875175637,2.47415038604393
"51",1.95858567762488,2.14375514562376,1.44497647336849
"52",2.47960776777397,1.39078700884424,1.82756476249924
"53",1.70329382662247,1.48098528998133,2.24000970648661
"54",1.79032223265446,2.33081042283194,1.99159691409661
"55",2.19981898488744,1.79624662443138,1.83834724250483
"56",1.94211734982282,1.37376036797634,2.05352274120344
"57",1.57644586416788,1.71541876632657,1.69670241797366
"58",1.73854263408179,1.7765332812633,1.52443089543256
"59",1.64654067161508,1.45382851693104,1.74814738343101
"60",1.62050313706227,1.66482296057722,1.97666110912373
"61",2.00186052680851,2.1080609036536,1.75016246843228
"62",2.43223828902957,1.34996862171437,1.7376276728314
"63",1.52127588775587,1.61152460610982,1.93413263379479
"64",1.82768940767578,1.75533657426843,1.50711667341733
"65",2.01764229410275,1.32031840296737,1.86409170718579
"66",1.62456368343331,1.68473049645405,1.81129639592014
"67",1.94850243684472,1.4313928968252,1.74371608697626
"68",1.64500424528114,1.52410250344577,1.80360870997186
"69",2.09066995817586,1.46176531538093,1.55417524645164
"70",2.02576769744325,1.35301152787024,1.63351848661299
"71",1.36902590132785,1.40497960966935,2.2029529407277
"72",1.58450412988346,1.81200209967966,1.23620818275073
"73",1.9371392478371,0.787319599130552,1.51606870556289
"74",1.29753849290441,1.4478379836371,1.76687651851674
"75",1.91823473670073,1.63215090073395,1.04033872189871
"76",2.13279160300326,0.755375300602597,2.00433760642516
"77",0.954892108601949,1.78711639808222,2.36267805753402
"78",2.17598455556049,1.94216437813916,1.36773000740899
"79",1.89628614049763,1.22012745716071,2.0912027598459
"80",1.64046152446879,2.1601377913089,1.76791824376296
"81",2.11521588730764,1.17088518841743,1.46625578656178
"82",1.38892665466078,1.22664576767391,2.17944787025335
"83",1.19286677428861,2.01878564415563,1.15259924883456
"84",2.25702845805315,0.707376940089444,1.60045540931789
"85",1.03716300514652,1.46789122368535,2.4925075225029
"86",1.75335916528638,2.16702717660665,0.990819587235265
"87",2.48056986104254,0.934240728906185,1.43666713360172
"88",1.46014023515308,0.840261842830237,2.36985907844393
"89",0.955292305242434,2.17533626976786,1.57820345153783
"90",2.41039435381884,1.27094997877004,1.00505680663474
"91",1.91269210087485,1.06042060698862,2.52892000146498
"92",1.53728278207245,2.1601234929234,2.09221781826663
"93",2.13645669326492,1.69615193974485,1.59216805736094
"94",1.76974369555292,1.01529248255789,2.27151799351341
"95",1.5672147547372,2.07830487438705,2.35375856757442
"96",1.96117529594872,2.18160731345392,1.6525139504326
"97",2.15988078404469,1.26568411191813,1.71395588304655
"98",1.79547078018028,1.36128232155615,2.51842751016554
"99",1.82373238376007,2.24211575050023,1.84367306005702
"100",2.43220896815789,1.68733143387371,1.77430195998185
